Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.07.21); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
17,0,0.410274341,0.001364677,0,0,0.488,0.232,0.124,0.171757262,0.039,0.179,0.007,0,0.819,0.009099643,0,0.361,0.627,0.466925804,0.243159162,0.6,0.205,0.029,0,0.802,0.236,0.48,0.788,0.032,0.015,0.2763791666666667,0.2207981132075472,0.2667720930232558,0.439,0.09566470588235292,0.05986363636363636,0.13118571428571427,0.5692518518518519,0.25164117647058826,0.4383,0.0011666666666666668
18,0,0.408984323,0.005335464,0,0,0.345,0.28,0.127,0.168766124,0.049,0.153,0.008,0,0.802,0.008786288,0,0.267,0.672,0.440341408,0.255793788,0.605,0.152,0.035,0,0.793,0.212,0.467,0.737,0.025,0.02,0.27967083333333337,0.22125471698113208,0.27344418604651166,0.4607125,0.07816470588235296,0.06499090909090909,0.16044999999999998,0.5646555555555556,0.24074117647058824,0.43387384615384617,0.005299999999999999
19,0,0.408111095,0.00928256,0,0,0.26,0.323,0.116,0.165575197,0.105,0.132,0.01,0,0.739,0.009266361,0,0.175,0.68,0.415621483,0.268988447,0.619,0.13,0.045,0,0.786,0.201,0.454,0.69,0.021,0.049,0.2669625,0.2190245283018868,0.27580232558139534,0.469215,0.06895294117647058,0.06657272727272728,0.1742857142857143,0.5740962962962963,0.22738235294117648,0.4414861538461538,0.0052
20,0,0.407655483,0.032609184,0,0,0.228,0.355,0.092,0.163548412,0.212,0.122,0.013,0,0.688,0.011671545,0,0.113,0.649,0.392955811,0.28271915,0.622,0.122,0.054,0,0.762,0.214,0.43,0.631,0.019,0.152,0.25055,0.2182188679245283,0.26854418604651165,0.476805,0.0623235294117647,0.05380909090909091,0.17717142857142856,0.5964851851851852,0.21973529411764703,0.4545938461538462,0.007033333333333333
21,0,0.403789277,0.030933852,0,0,0.218,0.377,0.068,0.145215675,0.282,0.122,0.016,0,0.603,0.016379798,0,0.095,0.609,0.360801485,0.26484919,0.597,0.131,0.059,0,0.726,0.243,0.395,0.565,0.018,0.28,0.27435000000000004,0.2286339622641509,0.26667209302325584,0.485985,0.06647058823529413,0.04996363636363636,0.1759,0.6216296296296296,0.2173764705882353,0.4635215384615385,0.012933333333333337
22,0,0.401002095,0.030065195,0,0,0.251,0.383,0.043,0.127777549,0.32,0.138,0.016,0,0.518,0.024652951,0,0.115,0.582,0.334069229,0.249016671,0.556,0.168,0.067,0,0.668,0.288,0.343,0.48,0.02,0.402,0.25377083333333333,0.2053792452830189,0.26645348837209304,0.49907,0.08331764705882352,0.051,0.17495,0.6565592592592593,0.1914470588235294,0.4699861538461539,0.007833333333333333
23,0,0.399298451,0.028323114,0,0,0.315,0.373,0.043,0.112489216,0.317,0.165,0.013,0,0.498,0.037447181,0,0.148,0.537,0.313808083,0.235294264,0.534,0.182,0.074,0,0.552,0.314,0.294,0.412,0.023,0.51,0.20385416666666667,0.1760981132075472,0.27270232558139534,0.51616,0.12028823529411764,0.05335454545454546,0.16327142857142854,0.6434888888888888,0.16737647058823532,0.45306,0.0281
24,0,0.398680497,0.027542394,0,0,0.373,0.369,0.068,0.098136973,0.286,0.203,0.011,0,0.487,0.055431875,0,0.179,0.518,0.300410998,0.223746147,0.536,0.206,0.075,0,0.536,0.317,0.24,0.38,0.029,0.551,0.21049583333333333,0.1781566037735849,0.279746511627907,0.5017275,0.18323529411764708,0.05674545454545454,0.1888928571428572,0.6772259259259259,0.2097941176470588,0.46377384615384615,0.03063333333333333
25,0,0.399149145,0.026529668,0,0,0.437,0.373,0.095,0.084761467,0.282,0.266,0.008,0,0.467,0.078956924,0,0.226,0.511,0.29411017,0.214427694,0.549,0.245,0.074,0,0.511,0.295,0.188,0.392,0.034,0.556,0.210375,0.19481509433962269,0.28129534883720925,0.4983975,0.1733764705882353,0.05807272727272728,0.20824285714285712,0.7107518518518517,0.22344705882352944,0.4685723076923077,0.007699999999999999
26,0,0.400704085,0.026330705,0,0,0.517,0.374,0.134,0.072400228,0.293,0.322,0.004,0,0.449,0.110165475,0,0.315,0.504,0.295031017,0.207383738,0.56,0.263,0.076,0,0.529,0.269,0.144,0.376,0.039,0.549,0.2033125,0.2098188679245283,0.29258604651162795,0.50844,0.16205882352941176,0.08259999999999999,0.24070714285714284,0.7394074074074075,0.1989882352941177,0.4790553846153846,2.3333333333333333e-4
27,0,0.36128396,0.028216344,0,0,0.574,0.376,0.172,0.064285342,0.295,0.357,0.004,0,0.396,0.103379632,0,0.448,0.498,0.275376104,0.209850708,0.567,0.275,0.083,0,0.438,0.246,0.114,0.397,0.045,0.524,0.16878333333333337,0.21153207547169808,0.3040767441860466,0.5118400000000001,0.1522235294117647,0.09477272727272729,0.2644214285714286,0.7555185185185186,0.1581235294117647,0.48969538461538464,6.666666666666667e-5
28,0,0.323474326,0.030865696,0,0,0.616,0.364,0.198,0.056886111,0.3,0.375,0.003,0,0.338,0.100417237,0,0.557,0.447,0.261705653,0.213009527,0.551,0.243,0.095,0,0.451,0.236,0.092,0.444,0.05,0.485,0.13777916666666667,0.20305660377358484,0.31157209302325584,0.5173425,0.14650588235294115,0.12142727272727272,0.2781214285714285,0.7569851851851852,0.1201764705882353,0.4996276923076924,6.666666666666667e-5
29,0,0.287470161,0.034215468,0,0,0.609,0.353,0.198,0.050212809,0.277,0.376,0.007,0,0.312,0.101215005,0,0.594,0.402,0.253997202,0.21687218,0.521,0.238,0.108,0,0.494,0.238,0.082,0.471,0.054,0.454,0.127275,0.1977433962264151,0.3261186046511628,0.50724,0.15651176470588235,0.1485090909090909,0.30777857142857146,0.7519629629629629,0.10151176470588236,0.5099984615384616,2e-4
30,0,0.253444543,0.038199147,0,0,0.581,0.38,0.176,0.044267264,0.267,0.363,0.01,0,0.279,0.105806234,0,0.607,0.389,0.252136282,0.221445719,0.487,0.262,0.124,0,0.456,0.245,0.085,0.48,0.054,0.449,0.12151666666666668,0.1858849056603773,0.3155720930232558,0.5242150000000001,0.17161176470588235,0.14376363636363634,0.32263571428571425,0.7489962962962963,0.09741764705882353,0.5226830769230769,3.333333333333333e-4
